,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
5367,gadwal,[],"['adult', 'call', 'sex uncertain']",31.34,-109.273,Mareca strepera,Gadwall,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:28,https://www.xeno-canto.org/623628,gadwal/XC623628.ogg
5368,gadwal,['amewig'],"['adult', 'call', 'sex uncertain']",31.34,-109.273,Mareca strepera,Gadwall,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:33,https://www.xeno-canto.org/623629,gadwal/XC623629.ogg
5369,gadwal,[],"['call', 'life stage uncertain', 'sex uncertain']",47.6375,21.077,Mareca strepera,Gadwall,András Schmidt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,16:26,https://www.xeno-canto.org/625063,gadwal/XC625063.ogg
5372,gadwal,[],['call'],51.8585,-8.2699,Mareca strepera,Gadwall,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,09:00,https://www.xeno-canto.org/626976,gadwal/XC626976.ogg
5373,gadwal,[],['nocturnal flight call'],53.2415,-1.9088,Mareca strepera,Gadwall,Rowan Wakefield,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,22:25,https://www.xeno-canto.org/627674,gadwal/XC627674.ogg
5376,gadwal,[],['flight call'],37.2365,-7.4336,Mareca strepera,Gadwall,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:07,https://www.xeno-canto.org/628399,gadwal/XC628399.ogg
5377,gadwal,[],['flight call'],37.2365,-7.4336,Mareca strepera,Gadwall,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:15,https://www.xeno-canto.org/628401,gadwal/XC628401.ogg
5378,gadwal,[],['nocturnal flight call'],39.918,65.1588,Mareca strepera,Gadwall,Martin Grienenberger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,00:05,https://www.xeno-canto.org/629193,gadwal/XC629193.ogg
5379,gadwal,['gnwtea'],['call'],50.7937,4.6408,Mareca strepera,Gadwall,Frederik Fluyt,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:30,https://www.xeno-canto.org/630557,gadwal/XC630557.ogg
5380,gadwal,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Mareca strepera,Gadwall,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,03:16,https://www.xeno-canto.org/631388,gadwal/XC631388.ogg
5383,gadwal,[],['call'],50.4876,3.0646,Mareca strepera,Gadwall,Adrien Mauss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,20:19,https://www.xeno-canto.org/635747,gadwal/XC635747.ogg
5384,gadwal,[],"['adult', 'male', 'song']",50.6374,3.1693,Mareca strepera,Gadwall,Florian Kubala,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:30,https://www.xeno-canto.org/636067,gadwal/XC636067.ogg
5385,gadwal,[],['nocturnal flight call'],51.8857,-8.9977,Mareca strepera,Gadwall,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,3:00,https://www.xeno-canto.org/636101,gadwal/XC636101.ogg
5386,gadwal,[],"['life stage uncertain', 'nocturnal flight call', 'sex uncertain']",41.2243,1.7254,Mareca strepera,Gadwall,Sergi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,22:19,https://www.xeno-canto.org/636463,gadwal/XC636463.ogg
5388,gadwal,[],"['female', 'male', 'nocturnal flight call']",54.2386,-0.4196,Mareca strepera,Gadwall,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:30,https://www.xeno-canto.org/636740,gadwal/XC636740.ogg
5390,gadwal,[],['nocturnal flight call'],51.899,-8.4948,Mareca strepera,Gadwall,Mr Mark Shorten,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:00,https://www.xeno-canto.org/637273,gadwal/XC637273.ogg
5391,gadwal,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Mareca strepera,Gadwall,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,02:20,https://www.xeno-canto.org/640902,gadwal/XC640902.ogg
5392,gadwal,[],"['adult', 'nocturnal flight call', 'sex uncertain']",52.0638,-0.3155,Mareca strepera,Gadwall,Paul Donald,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:00,https://www.xeno-canto.org/642262,gadwal/XC642262.ogg
5395,gadwal,[],"['adult', 'flight call', 'sex uncertain']",52.4582,9.2811,Mareca strepera,Gadwall,Markus Jacobs,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,19:23,https://www.xeno-canto.org/645830,gadwal/XC645830.ogg
5396,gadwal,[],"['flight call', 'nocturnal flight call']",43.3448,-1.8045,Mareca strepera,Gadwall,David Santamaría Urbano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,23:30,https://www.xeno-canto.org/647106,gadwal/XC647106.ogg
5397,gadwal,[],"['flight call', 'nocturnal flight call']",43.3448,-1.8045,Mareca strepera,Gadwall,David Santamaría Urbano,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,23:30,https://www.xeno-canto.org/647108,gadwal/XC647108.ogg
5398,gadwal,[],"['Bird making sound while flying over', 'adult', 'song']",52.29,10.224,Mareca strepera,Gadwall,Sven Kransel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,06:29,https://www.xeno-canto.org/647898,gadwal/XC647898.ogg
5400,gadwal,[],['flight call'],52.5603,-6.2027,Mareca strepera,Gadwall,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,18:00,https://www.xeno-canto.org/648471,gadwal/XC648471.ogg
5402,gadwal,[],['flight call'],58.3247,26.7533,Mareca strepera,Gadwall,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:00,https://www.xeno-canto.org/651226,gadwal/XC651226.ogg
5403,gadwal,[],['flight call'],58.333,26.8183,Mareca strepera,Gadwall,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:00,https://www.xeno-canto.org/651261,gadwal/XC651261.ogg
5404,gadwal,[],"['duet', 'female', 'male', 'song']",58.7642,23.4461,Mareca strepera,Gadwall,Uku Paal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:30,https://www.xeno-canto.org/651264,gadwal/XC651264.ogg
5406,gadwal,[],"['call', 'male']",50.4641,3.6819,Mareca strepera,Gadwall,Bernard Collet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:57,https://www.xeno-canto.org/651967,gadwal/XC651967.ogg
5408,gadwal,[],['call'],63.4325,19.6575,Mareca strepera,Gadwall,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/658098,gadwal/XC658098.ogg
5409,gadwal,[],['flight call'],60.1919,25.1777,Mareca strepera,Gadwall,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:15,https://www.xeno-canto.org/660026,gadwal/XC660026.ogg
5411,gamqua,['normoc'],['call'],31.5009,-110.8448,Callipepla gambelii,Gambel's Quail,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,?,https://www.xeno-canto.org/136141,gamqua/XC136141.ogg
5412,gamqua,[],['flight call'],36.0753,-115.0101,Callipepla gambelii,Gambel's Quail,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,07:15,https://www.xeno-canto.org/138146,gamqua/XC138146.ogg
5414,gamqua,[],['call'],36.0753,-115.0101,Callipepla gambelii,Gambel's Quail,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,07:15,https://www.xeno-canto.org/138148,gamqua/XC138148.ogg
5415,gamqua,[],"['male', 'song']",36.1012,-115.0251,Callipepla gambelii,Gambel's Quail,Antonio Silveira,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,09:30,https://www.xeno-canto.org/144281,gamqua/XC144281.ogg
5416,gamqua,['houfin'],"['call', 'song']",31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.5,15:25,https://www.xeno-canto.org/153496,gamqua/XC153496.ogg
5418,gamqua,[],['call'],31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,15:40,https://www.xeno-canto.org/153501,gamqua/XC153501.ogg
5419,gamqua,[],"['call', 'song']",32.2493,-111.221,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,12:23,https://www.xeno-canto.org/153504,gamqua/XC153504.ogg
5420,gamqua,[],['call'],31.954,-112.8,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,08:14,https://www.xeno-canto.org/153505,gamqua/XC153505.ogg
5422,gamqua,[],['call'],28.8624,-112.0252,Callipepla gambelii,Gambel's Quail,Micah Riegner,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,17:30,https://www.xeno-canto.org/166608,gamqua/XC166608.ogg
5423,gamqua,[],['call'],34.6208,-112.5566,Callipepla gambelii,Gambel's Quail,Micah Riegner,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,14:30,https://www.xeno-canto.org/169520,gamqua/XC169520.ogg
5424,gamqua,['normoc'],['alarm call'],33.8098,-113.3465,Callipepla gambelii,Gambel's Quail,Lauren Harter,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,10:00,https://www.xeno-canto.org/170785,gamqua/XC170785.ogg
5426,gamqua,[],['song'],32.2333,-111.0229,Callipepla gambelii,Gambel's Quail,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,14:47,https://www.xeno-canto.org/173190,gamqua/XC173190.ogg
5428,gamqua,['houfin'],"['alarm call', 'call']",31.912,-109.1426,Callipepla gambelii,Gambel's Quail,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,06:00,https://www.xeno-canto.org/196548,gamqua/XC196548.ogg
5429,gamqua,[],['call'],37.3634,-108.952,Callipepla gambelii,Gambel's Quail,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:20,https://www.xeno-canto.org/205867,gamqua/XC205867.ogg
5430,gamqua,[],"['alarm call', 'call', 'male']",36.7898,-114.1088,Callipepla gambelii,Gambel's Quail,Eric Hough,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:00,https://www.xeno-canto.org/283217,gamqua/XC283217.ogg
5432,gamqua,[],"['alarm call', 'female']",34.1287,-114.3332,Callipepla gambelii,Gambel's Quail,Eric Hough,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,14:30,https://www.xeno-canto.org/289244,gamqua/XC289244.ogg
5434,gamqua,[],['call'],31.4954,-110.8536,Callipepla gambelii,Gambel's Quail,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/297521,gamqua/XC297521.ogg
5435,gamqua,[],['call'],31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:37,https://www.xeno-canto.org/316329,gamqua/XC316329.ogg
5436,gamqua,['houfin'],"['call', 'song']",31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:13,https://www.xeno-canto.org/316996,gamqua/XC316996.ogg
5438,gamqua,['houfin'],"['call', 'song']",31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,13:02,https://www.xeno-canto.org/317036,gamqua/XC317036.ogg
5439,gamqua,[],['song'],31.9044,-109.1576,Callipepla gambelii,Gambel's Quail,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:30,https://www.xeno-canto.org/317058,gamqua/XC317058.ogg
5440,gamqua,[],"['male', 'song']",31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,13:05,https://www.xeno-canto.org/317298,gamqua/XC317298.ogg
5443,gamqua,[],['call'],31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,11:42,https://www.xeno-canto.org/321975,gamqua/XC321975.ogg
5444,gamqua,[],"['call', 'male']",31.9163,-109.1281,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,11:52,https://www.xeno-canto.org/321983,gamqua/XC321983.ogg
5446,gamqua,[],['advertising call'],31.906,-109.1543,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,04:50,https://www.xeno-canto.org/322455,gamqua/XC322455.ogg
5447,gamqua,"['gamqua', 'normoc']",['agitated calls'],31.84,-109.025,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:09,https://www.xeno-canto.org/322457,gamqua/XC322457.ogg
5448,gamqua,['moudov'],"['call', 'interaction calls', 'song']",31.84,-109.025,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:43,https://www.xeno-canto.org/322459,gamqua/XC322459.ogg
5450,gamqua,['normoc'],"['advertising call', 'call', 'song']",31.34,-109.273,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:24,https://www.xeno-canto.org/322464,gamqua/XC322464.ogg
5453,gamqua,['normoc'],"['call', 'song']",32.9694,-115.5552,Callipepla gambelii,Gambel's Quail,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,8:01,https://www.xeno-canto.org/357940,gamqua/XC357940.ogg
5454,gamqua,[],"['call', 'song']",33.177,-115.6156,Callipepla gambelii,Gambel's Quail,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,13:44,https://www.xeno-canto.org/357964,gamqua/XC357964.ogg
5456,gamqua,[],"['call', 'song']",33.1766,-115.6231,Callipepla gambelii,Gambel's Quail,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:01,https://www.xeno-canto.org/357983,gamqua/XC357983.ogg
5457,gamqua,[],['song'],31.735,-110.0638,Callipepla gambelii,Gambel's Quail,fernando mondaca fernandez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,07:00,https://www.xeno-canto.org/384011,gamqua/XC384011.ogg
5458,gamqua,[],['song'],31.9211,-109.128,Callipepla gambelii,Gambel's Quail,Antonio Xeira,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:00,https://www.xeno-canto.org/392967,gamqua/XC392967.ogg
5460,gamqua,"['houfin', 'norcar']",['call'],31.5392,-110.7605,Callipepla gambelii,Gambel's Quail,Brian Henderson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,15:20,https://www.xeno-canto.org/403279,gamqua/XC403279.ogg
5461,gamqua,[],['call'],31.9211,-109.128,Callipepla gambelii,Gambel's Quail,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,10:30,https://www.xeno-canto.org/413174,gamqua/XC413174.ogg
5462,gamqua,[],['call'],36.4715,-116.3546,Callipepla gambelii,Gambel's Quail,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,05:30,https://www.xeno-canto.org/420460,gamqua/XC420460.ogg
5463,gamqua,[],['call'],33.3607,-111.7343,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:08,https://www.xeno-canto.org/452510,gamqua/XC452510.ogg
5465,gamqua,[],['song'],31.4988,-110.8447,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:02,https://www.xeno-canto.org/456472,gamqua/XC456472.ogg
5468,gamqua,[],['call'],34.1723,-116.5288,Callipepla gambelii,Gambel's Quail,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:30,https://www.xeno-canto.org/469879,gamqua/XC469879.ogg
5469,gamqua,[],['call'],34.1723,-116.5288,Callipepla gambelii,Gambel's Quail,Rolf A. de By,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:35,https://www.xeno-canto.org/469880,gamqua/XC469880.ogg
5470,gamqua,[],"['male', 'song']",36.7152,-114.7146,Callipepla gambelii,Gambel's Quail,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/475179,gamqua/XC475179.ogg
5472,gamqua,[],"['alarm call', 'call', 'female', 'male']",36.7152,-114.7146,Callipepla gambelii,Gambel's Quail,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:30,https://www.xeno-canto.org/475181,gamqua/XC475181.ogg
5474,gamqua,[],['call'],34.2641,-114.0395,Callipepla gambelii,Gambel's Quail,Eric Hough,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,15:14,https://www.xeno-canto.org/475877,gamqua/XC475877.ogg
5475,gamqua,[],"['call', 'song']",33.2382,-111.7679,Callipepla gambelii,Gambel's Quail,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:00,https://www.xeno-canto.org/487941,gamqua/XC487941.ogg
5477,gamqua,[],['call'],33.177,-115.6156,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:02,https://www.xeno-canto.org/492607,gamqua/XC492607.ogg
5478,gamqua,[],['call'],33.177,-115.6156,Callipepla gambelii,Gambel's Quail,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:57,https://www.xeno-canto.org/492609,gamqua/XC492609.ogg
5479,gamqua,[],"['Wing beats', 'call', 'flight call', 'song']",32.7378,-112.2308,Callipepla gambelii,Gambel's Quail,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:48,https://www.xeno-canto.org/497314,gamqua/XC497314.ogg
5481,gamqua,[],['alarm call'],31.4312,-110.2366,Callipepla gambelii,Gambel's Quail,Jarrod Swackhamer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,08:00,https://www.xeno-canto.org/522393,gamqua/XC522393.ogg
5482,gamqua,[],"['male', 'song']",33.6882,-114.5257,Callipepla gambelii,Gambel's Quail,Carlos Gonzalez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,09:00,https://www.xeno-canto.org/540318,gamqua/XC540318.ogg
5484,gamqua,[],['song'],36.0753,-115.0101,Callipepla gambelii,Gambel's Quail,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,10:15am,https://www.xeno-canto.org/54720,gamqua/XC54720.ogg
5487,gamqua,[],"['adult', 'alarm call', 'male', 'song']",33.308,-114.6632,Callipepla gambelii,Gambel's Quail,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/548857,gamqua/XC548857.ogg
5488,gamqua,[],"['adult', 'call', 'male', 'song']",33.3779,-114.7037,Callipepla gambelii,Gambel's Quail,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:00,https://www.xeno-canto.org/555053,gamqua/XC555053.ogg
5489,gamqua,[],"['adult', 'male', 'song']",33.3543,-114.6935,Callipepla gambelii,Gambel's Quail,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:30,https://www.xeno-canto.org/565518,gamqua/XC565518.ogg
5491,gamqua,[],['call'],31.9044,-109.1576,Callipepla gambelii,Gambel's Quail,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/571385,gamqua/XC571385.ogg
5492,gamqua,[],"['adult', 'call', 'male']",32.2603,-106.8258,Callipepla gambelii,Gambel's Quail,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,7:32,https://www.xeno-canto.org/577772,gamqua/XC577772.ogg
5494,gamqua,['moudov'],"['adult', 'call', 'male']",32.099,-113.2866,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:18,https://www.xeno-canto.org/610535,gamqua/XC610535.ogg
5495,gamqua,[],"['adult', 'call', 'male', 'sex uncertain']",31.906,-109.1543,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:58,https://www.xeno-canto.org/610537,gamqua/XC610537.ogg
5496,gamqua,['norcar'],"['adult', 'call', 'male', 'sex uncertain', 'song']",31.906,-109.1543,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,05:04,https://www.xeno-canto.org/610539,gamqua/XC610539.ogg
5498,gamqua,[],"['adult', 'call', 'sex uncertain', 'song']",32.084,-109.051,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:58,https://www.xeno-canto.org/610547,gamqua/XC610547.ogg
5501,gamqua,[],"['adult', 'call', 'male', 'sex uncertain', 'song']",31.906,-109.1543,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,09:33,https://www.xeno-canto.org/636281,gamqua/XC636281.ogg
5503,gamqua,[],"['adult', 'call', 'life stage uncertain', 'sex uncertain', 'wing sounds as covey flushed']",31.84,-109.025,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:34,https://www.xeno-canto.org/636283,gamqua/XC636283.ogg
5504,gamqua,[],"['adult', 'call', 'life stage uncertain', 'male', 'sex uncertain', 'song']",31.84,-109.025,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:55,https://www.xeno-canto.org/636284,gamqua/XC636284.ogg
5505,gamqua,['normoc'],"['adult', 'advertising call', 'male']",31.941,-112.8079,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:41,https://www.xeno-canto.org/636285,gamqua/XC636285.ogg
5507,gamqua,"['moudov', 'normoc']","['adult', 'advertising call', 'call', 'male']",32.7901,-108.997,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,05:24,https://www.xeno-canto.org/636287,gamqua/XC636287.ogg
5509,gamqua,[],"['adult', 'conversational calling', 'life stage uncertain', 'sex uncertain']",32.084,-109.051,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:23,https://www.xeno-canto.org/636289,gamqua/XC636289.ogg
5510,gamqua,"['moudov', 'norcar']","['adult', 'call', 'life stage uncertain', 'male', 'sex uncertain', 'song']",32.5632,-109.7595,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,05:39,https://www.xeno-canto.org/636290,gamqua/XC636290.ogg
5512,gamqua,"['houfin', 'norcar']","['adult', 'call', 'conversational calling', 'life stage uncertain', 'male', 'sex uncertain', '']",31.591,-109.508,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:46,https://www.xeno-canto.org/636296,gamqua/XC636296.ogg
5513,gamqua,[],"['adult', 'call', 'life stage uncertain', 'male', 'sex uncertain', 'song']",31.34,-109.273,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:42,https://www.xeno-canto.org/636297,gamqua/XC636297.ogg
5514,gamqua,[],"['call', 'life stage uncertain', 'sex uncertain']",33.6578,-111.9738,Callipepla gambelii,Gambel's Quail,Keith Corliss,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/661688,gamqua/XC661688.ogg
5515,gamqua,"['moudov', 'rinphe', 'wesmea']","['adult', 'call', 'male']",32.2003,-115.1111,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,05:22,https://www.xeno-canto.org/662048,gamqua/XC662048.ogg
5517,gamqua,['moudov'],"['adult', 'call', 'male']",32.2003,-115.1111,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,05:24,https://www.xeno-canto.org/662059,gamqua/XC662059.ogg
5518,gamqua,['moudov'],"['adult', 'call', 'male']",32.2003,-115.1111,Callipepla gambelii,Gambel's Quail,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,14:51,https://www.xeno-canto.org/662060,gamqua/XC662060.ogg
5519,glwgul,[],['call'],48.1454,-123.567,Larus glaucescens,Glaucous-winged Gull,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,10:00,https://www.xeno-canto.org/109750,glwgul/XC109750.ogg
5520,glwgul,[],['call'],48.1409,-123.4413,Larus glaucescens,Glaucous-winged Gull,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:40,https://www.xeno-canto.org/109751,glwgul/XC109751.ogg
5521,glwgul,[],['call'],48.1409,-123.4413,Larus glaucescens,Glaucous-winged Gull,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:40,https://www.xeno-canto.org/109752,glwgul/XC109752.ogg
5523,glwgul,['glwgul'],"['Copulation call', 'call', 'male']",48.1271,-122.9209,Larus glaucescens,Glaucous-winged Gull,Amanda Sandler,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,13:11,https://www.xeno-canto.org/131465,glwgul/XC131465.ogg
5525,glwgul,[],['call'],48.3197,-123.5463,Larus glaucescens,Glaucous-winged Gull,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:30,https://www.xeno-canto.org/161148,glwgul/XC161148.ogg
5526,glwgul,[],['call'],48.3197,-123.5463,Larus glaucescens,Glaucous-winged Gull,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,06:30,https://www.xeno-canto.org/161149,glwgul/XC161149.ogg
5528,glwgul,[],['call'],48.386,-123.5142,Larus glaucescens,Glaucous-winged Gull,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:30,https://www.xeno-canto.org/161155,glwgul/XC161155.ogg
5529,glwgul,[],['call'],48.4311,-123.3044,Larus glaucescens,Glaucous-winged Gull,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,16:00,https://www.xeno-canto.org/161420,glwgul/XC161420.ogg
