,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
7553,japqua,[],"['flight call', 'nocturnal flight call']",52.1638,106.371,Coturnix japonica,Japanese Quail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,05:00,https://www.xeno-canto.org/487175,japqua/XC487175.ogg
7554,japqua,[],"['flight call', 'nocturnal flight call']",52.1638,106.371,Coturnix japonica,Japanese Quail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,05:00,https://www.xeno-canto.org/487176,japqua/XC487176.ogg
7555,japqua,[],"['flight call', 'nocturnal flight call']",52.1638,106.371,Coturnix japonica,Japanese Quail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,05:00,https://www.xeno-canto.org/487177,japqua/XC487177.ogg
7557,japqua,[],"['flight call', 'nocturnal flight call']",52.1638,106.371,Coturnix japonica,Japanese Quail,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,05:00,https://www.xeno-canto.org/487179,japqua/XC487179.ogg
7559,japqua,[],['nocturnal flight call'],48.4222,113.2402,Coturnix japonica,Japanese Quail,Philippe J. DUBOIS,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,23:00,https://www.xeno-canto.org/497129,japqua/XC497129.ogg
7560,japqua,[],['nocturnal flight call'],45.0754,100.6835,Coturnix japonica,Japanese Quail,James Lidster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,03:40,https://www.xeno-canto.org/527210,japqua/XC527210.ogg
7561,japqua,[],['song'],34.8373,134.6958,Coturnix japonica,Japanese Quail,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,15:20,https://www.xeno-canto.org/538632,japqua/XC538632.ogg
7563,japqua,[],"['song', 'zoo collection']",34.8373,134.6958,Coturnix japonica,Japanese Quail,Anon Torimi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/592845,japqua/XC592845.ogg
7565,japqua,[],"['life stage uncertain', 'sex uncertain']",47.5625,-116.2568,Coturnix japonica,Japanese Quail,Whitney Neufeld-Kaiser,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:30,https://www.xeno-canto.org/641741,japqua/XC641741.ogg
7566,kalphe,[],['call'],31.52,77.8,Lophura leucomelanos,Kalij Pheasant,Lakshminarasimha R,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,15:00,https://www.xeno-canto.org/114690,kalphe/XC114690.ogg
7568,kalphe,[],['call'],31.52,77.8,Lophura leucomelanos,Kalij Pheasant,Lakshminarasimha R,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,16:00,https://www.xeno-canto.org/117101,kalphe/XC117101.ogg
7570,kalphe,[],['call'],31.52,77.8,Lophura leucomelanos,Kalij Pheasant,Lakshminarasimha R,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,16:00,https://www.xeno-canto.org/117131,kalphe/XC117131.ogg
7572,kalphe,[],['call'],27.0,88.7001,Lophura leucomelanos,Kalij Pheasant,David Farrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,?:?,https://www.xeno-canto.org/19746,kalphe/XC19746.ogg
7573,kalphe,[],['alarm call'],19.8239,-155.6089,Lophura leucomelanos,Kalij Pheasant,Todd Mark,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,06:30,https://www.xeno-canto.org/252695,kalphe/XC252695.ogg
7574,kalphe,"['apapan', 'warwhe1']",['call'],19.4378,-155.3017,Lophura leucomelanos,Kalij Pheasant,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,07:40,https://www.xeno-canto.org/27342,kalphe/XC27342.ogg
7576,kalphe,[],['call'],12.8422,99.5914,Lophura leucomelanos,Kalij Pheasant,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:30,https://www.xeno-canto.org/295007,kalphe/XC295007.ogg
7577,kalphe,[],"['call', 'male']",30.0767,80.2333,Lophura leucomelanos,Kalij Pheasant,Ramnarayan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,17:30,https://www.xeno-canto.org/356447,kalphe/XC356447.ogg
7578,kalphe,[],['call'],12.9,99.6,Lophura leucomelanos,Kalij Pheasant,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/375400,kalphe/XC375400.ogg
7579,kalphe,[],['call'],12.9,99.6,Lophura leucomelanos,Kalij Pheasant,Somkiat Pakapinyo (Chai),Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/375401,kalphe/XC375401.ogg
7582,kalphe,[],"['adult', 'sex uncertain']",26.8795,93.3243,Lophura leucomelanos,Kalij Pheasant,Parixit Kafley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:57,https://www.xeno-canto.org/592432,kalphe/XC592432.ogg
7583,kauama,['apapan'],['song'],22.1467,-159.6134,Chlorodrepanis stejnegeri,Kauai Amakihi,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,09:30,https://www.xeno-canto.org/174947,kauama/XC174947.ogg
7584,kauama,[],['call'],22.1467,-159.6134,Chlorodrepanis stejnegeri,Kauai Amakihi,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:30,https://www.xeno-canto.org/174950,kauama/XC174950.ogg
7585,kauama,[],['song'],22.1467,-159.6134,Chlorodrepanis stejnegeri,Kauai Amakihi,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,10:00,https://www.xeno-canto.org/210208,kauama/XC210208.ogg
7588,kauama,[],['call'],22.1467,-159.6134,Chlorodrepanis stejnegeri,Kauai Amakihi,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:00,https://www.xeno-canto.org/210211,kauama/XC210211.ogg
7589,kauama,[],['call'],22.1467,-159.6134,Chlorodrepanis stejnegeri,Kauai Amakihi,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:00,https://www.xeno-canto.org/210212,kauama/XC210212.ogg
7590,kauama,[],"['call', 'song']",22.1467,-159.6134,Chlorodrepanis stejnegeri,Kauai Amakihi,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/210213,kauama/XC210213.ogg
7592,kauama,[],['whisper song'],22.1467,-159.6134,Chlorodrepanis stejnegeri,Kauai Amakihi,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,13:15,https://www.xeno-canto.org/27321,kauama/XC27321.ogg
7595,laugul,[],['flight call'],33.9661,-77.9233,Leucophaeus atricilla,Laughing Gull,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,17:00,https://www.xeno-canto.org/129866,laugul/XC129866.ogg
7597,laugul,['leater1'],['call'],28.1916,-82.787,Leucophaeus atricilla,Laughing Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,07:30,https://www.xeno-canto.org/130746,laugul/XC130746.ogg
7598,laugul,['osprey'],['call'],28.1916,-82.787,Leucophaeus atricilla,Laughing Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,08:00,https://www.xeno-canto.org/130747,laugul/XC130747.ogg
7599,laugul,[],['call'],28.1918,-82.7214,Leucophaeus atricilla,Laughing Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:00,https://www.xeno-canto.org/130748,laugul/XC130748.ogg
7603,laugul,[],"['call', 'flight call']",33.8438,-78.6105,Leucophaeus atricilla,Laughing Gull,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,18:30,https://www.xeno-canto.org/141216,laugul/XC141216.ogg
7604,laugul,[],['call'],33.1813,-115.6227,Leucophaeus atricilla,Laughing Gull,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.0,07:30,https://www.xeno-canto.org/142540,laugul/XC142540.ogg
7605,laugul,[],['call'],33.1813,-115.6227,Leucophaeus atricilla,Laughing Gull,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,0.0,07:30,https://www.xeno-canto.org/142543,laugul/XC142543.ogg
7606,laugul,[],['flight call'],40.8708,-73.5398,Leucophaeus atricilla,Laughing Gull,Albert & Max Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,05:30,https://www.xeno-canto.org/142661,laugul/XC142661.ogg
7608,laugul,[],['call'],28.6812,-80.6943,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:24,https://www.xeno-canto.org/143763,laugul/XC143763.ogg
7610,laugul,[],['call'],28.6812,-80.6943,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,10:13,https://www.xeno-canto.org/143765,laugul/XC143765.ogg
7612,laugul,[],['call'],31.885,-81.0584,Leucophaeus atricilla,Laughing Gull,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,07:00,https://www.xeno-canto.org/144749,laugul/XC144749.ogg
7613,laugul,[],['call'],28.6812,-80.6943,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:05,https://www.xeno-canto.org/145810,laugul/XC145810.ogg
7615,laugul,[],['call'],28.6812,-80.6943,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,10:38,https://www.xeno-canto.org/147351,laugul/XC147351.ogg
7616,laugul,[],['call'],6.066667,-77.38333,Leucophaeus atricilla,Laughing Gull,Gary Stiles (Colección de Sonidos Ambientales - Instituto Humboldt),Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,?,https://www.xeno-canto.org/148107,laugul/XC148107.ogg
7617,laugul,[],['call'],28.8002,-80.845,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:35,https://www.xeno-canto.org/169206,laugul/XC169206.ogg
7618,laugul,[],['flight call'],28.5785,-80.9961,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:09,https://www.xeno-canto.org/173667,laugul/XC173667.ogg
7621,laugul,[],['call'],29.766,-93.337,Leucophaeus atricilla,Laughing Gull,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:30,https://www.xeno-canto.org/237762,laugul/XC237762.ogg
7622,laugul,[],['calls'],0.083,-80.05,Leucophaeus atricilla,Laughing Gull,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,?,https://www.xeno-canto.org/257575,laugul/XC257575.ogg
7623,laugul,[],['calls'],0.083,-80.05,Leucophaeus atricilla,Laughing Gull,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,?,https://www.xeno-canto.org/257576,laugul/XC257576.ogg
7625,laugul,['norcar'],['flight call'],26.5151,-99.1156,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:18,https://www.xeno-canto.org/299097,laugul/XC299097.ogg
7626,laugul,[],['call'],30.2669,-89.9567,Leucophaeus atricilla,Laughing Gull,Jim Holmes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/317053,laugul/XC317053.ogg
7628,laugul,[],"['adult', 'begging call', 'call', 'juvenile']",38.8014,-75.094,Leucophaeus atricilla,Laughing Gull,Jerald R,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/329959,laugul/XC329959.ogg
7629,laugul,[],['alarm call'],20.7008,-105.5831,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:00,https://www.xeno-canto.org/333002,laugul/XC333002.ogg
7630,laugul,[],['call'],13.3545,-89.0327,Leucophaeus atricilla,Laughing Gull,Guillermo Funes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/373367,laugul/XC373367.ogg
7631,laugul,[],['call'],28.4077,-80.5912,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:32,https://www.xeno-canto.org/386199,laugul/XC386199.ogg
7633,laugul,[],['call'],28.4077,-80.5912,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:43,https://www.xeno-canto.org/386201,laugul/XC386201.ogg
7634,laugul,[],['call'],27.8832,-110.5822,Leucophaeus atricilla,Laughing Gull,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:58,https://www.xeno-canto.org/445850,laugul/XC445850.ogg
7636,laugul,[],['call'],27.7664,-82.7704,Leucophaeus atricilla,Laughing Gull,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,12:00,https://www.xeno-canto.org/447329,laugul/XC447329.ogg
7637,laugul,[],['flight call'],25.6268,-109.0428,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,09:00,https://www.xeno-canto.org/491080,laugul/XC491080.ogg
7639,laugul,[],"['call', 'flight call']",25.6036,-109.0521,Leucophaeus atricilla,Laughing Gull,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:00,https://www.xeno-canto.org/491754,laugul/XC491754.ogg
7640,laugul,[],"['begging call', 'flight call', 'juvenile']",33.1813,-115.6227,Leucophaeus atricilla,Laughing Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:30,https://www.xeno-canto.org/492602,laugul/XC492602.ogg
7642,laugul,[],['call'],5.159,-52.6268,Leucophaeus atricilla,Laughing Gull,Brice de la Croix,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:30,https://www.xeno-canto.org/506029,laugul/XC506029.ogg
7643,laugul,[],['call'],5.159,-52.6268,Leucophaeus atricilla,Laughing Gull,Brice de la Croix,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:30,https://www.xeno-canto.org/506030,laugul/XC506030.ogg
7646,laugul,[],"['adult', 'flight call']",25.6602,-109.0033,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/519623,laugul/XC519623.ogg
7647,laugul,[],"['adult', 'call', 'sex uncertain']",25.6268,-109.0428,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/531647,laugul/XC531647.ogg
7648,laugul,[],"['call', 'flight call']",25.6036,-109.0521,Leucophaeus atricilla,Laughing Gull,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/534562,laugul/XC534562.ogg
7650,laugul,[],['call'],40.476,-74.2676,Leucophaeus atricilla,Laughing Gull,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:30,https://www.xeno-canto.org/560799,laugul/XC560799.ogg
7651,laugul,[],"['alarm call', 'call', 'flight call', 'sex uncertain']",25.5486,-109.1554,Leucophaeus atricilla,Laughing Gull,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/565552,laugul/XC565552.ogg
7652,laugul,[],"['call', 'hatchling or nestling', 'sex uncertain']",25.5486,-109.1554,Leucophaeus atricilla,Laughing Gull,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/565553,laugul/XC565553.ogg
7654,laugul,[],"['call', 'flight call']",25.6602,-109.0033,Leucophaeus atricilla,Laughing Gull,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/568824,laugul/XC568824.ogg
7656,laugul,[],"['call', 'flight call']",25.6783,-108.9659,Leucophaeus atricilla,Laughing Gull,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/570048,laugul/XC570048.ogg
7657,laugul,['bknsti'],"['adult', 'flight call', 'sex uncertain']",25.6783,-108.9659,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/570227,laugul/XC570227.ogg
7659,laugul,[],"['call', 'hatchling or nestling', 'sex uncertain']",25.5486,-109.1554,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:30,https://www.xeno-canto.org/571311,laugul/XC571311.ogg
7660,laugul,[],"['adult', 'call', 'flight call', 'sex uncertain']",25.5486,-109.1554,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/571313,laugul/XC571313.ogg
7661,laugul,[],"['adult', 'alarm call', 'call', 'flight call']",25.5486,-109.1554,Leucophaeus atricilla,Laughing Gull,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/571326,laugul/XC571326.ogg
7663,laugul,[],['flight call'],25.6602,-109.0033,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,20:00,https://www.xeno-canto.org/571871,laugul/XC571871.ogg
7665,laugul,[],"['life stage uncertain', 'sex uncertain', 'song']",25.6602,-109.0033,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/572825,laugul/XC572825.ogg
7666,laugul,[],"['adult', 'flight call', 'sex uncertain']",25.6602,-109.0033,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/572826,laugul/XC572826.ogg
7667,laugul,[],['flight call'],4.9439,-52.3316,Leucophaeus atricilla,Laughing Gull,Brice de la Croix,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:00,https://www.xeno-canto.org/582201,laugul/XC582201.ogg
7668,laugul,"['bkbplo', 'bknsti']","['short', 'long calls']",-11.872,-77.155,Leucophaeus atricilla,Laughing Gull,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,09:15,https://www.xeno-canto.org/58470,laugul/XC58470.ogg
7669,laugul,[],['call'],16.4294,-94.8793,Leucophaeus atricilla,Laughing Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/623957,laugul/XC623957.ogg
7672,laugul,[],"['adult', 'flight call', 'sex uncertain']",31.9237,-81.0559,Leucophaeus atricilla,Laughing Gull,Russ Wigh,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:30,https://www.xeno-canto.org/627684,laugul/XC627684.ogg
7673,laugul,[],['call'],37.9077,-75.3626,Leucophaeus atricilla,Laughing Gull,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:12,https://www.xeno-canto.org/651128,laugul/XC651128.ogg
7674,layalb,[],['call'],21.5748,-158.2797,Phoebastria immutabilis,Laysan Albatross,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,08:30,https://www.xeno-canto.org/205838,layalb/XC205838.ogg
7676,layalb,[],"['call', 'display call']",21.5748,-158.2797,Phoebastria immutabilis,Laysan Albatross,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/209512,layalb/XC209512.ogg
7678,lcspet,[],['call'],59.1215,-5.8264,Hydrobates leucorhous,Leach's Storm-Petrel,Steph,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:00,https://www.xeno-canto.org/256949,lcspet/XC256949.ogg
7680,lcspet,[],['call'],59.1292,-5.8208,Hydrobates leucorhous,Leach's Storm-Petrel,Steph,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,11:00,https://www.xeno-canto.org/256952,lcspet/XC256952.ogg
7682,lcspet,[],"['Purring from inside burrow', 'call', 'chuckle from outside and inside', 'flight call']",43.4618,-65.7444,Hydrobates leucorhous,Leach's Storm-Petrel,Lucas Berrigan,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:30,https://www.xeno-canto.org/381924,lcspet/XC381924.ogg
7684,lcspet,[],['flight call'],57.8115,-8.57,Hydrobates leucorhous,Leach's Storm-Petrel,Gareth K.,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,23:30,https://www.xeno-canto.org/446082,lcspet/XC446082.ogg
7686,lcspet,[],['nocturnal flight call'],54.2386,-0.4196,Hydrobates leucorhous,Leach's Storm-Petrel,Dan Lombard,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/636761,lcspet/XC636761.ogg
7687,lcspet,['bkwpet'],"['adult', 'call', 'male']",-44.3467,-176.1775,Hydrobates leucorhous,Leach's Storm-Petrel,David Boyle,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,22:30,https://www.xeno-canto.org/652780,lcspet/XC652780.ogg
7688,lcspet,[],"['adult', 'song']",59.0856,-4.4081,Hydrobates leucorhous,Leach's Storm-Petrel,Rob Hughes,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,01:30,https://www.xeno-canto.org/662777,lcspet/XC662777.ogg
7689,lcspet,[],"['adult', 'song']",62.1033,-7.6559,Hydrobates leucorhous,Leach's Storm-Petrel,Simon S. Christiansen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,02:00,https://www.xeno-canto.org/663893,lcspet/XC663893.ogg
7690,leasan,[],['call'],36.067,-83.231,Calidris minutilla,Least Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,12:30,https://www.xeno-canto.org/109317,leasan/XC109317.ogg
7691,leasan,[],['call'],36.067,-83.231,Calidris minutilla,Least Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,12:30,https://www.xeno-canto.org/109318,leasan/XC109318.ogg
7693,leasan,[],"['call', 'contact calls']",36.067,-83.231,Calidris minutilla,Least Sandpiper,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,12:30,https://www.xeno-canto.org/109320,leasan/XC109320.ogg
7695,leasan,[],['call'],58.7444,-93.8784,Calidris minutilla,Least Sandpiper,Doug Hynes,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,19:12,https://www.xeno-canto.org/114939,leasan/XC114939.ogg
7696,leasan,[],"['call', 'flight call']",39.4187,-74.3898,Calidris minutilla,Least Sandpiper,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:00,https://www.xeno-canto.org/140245,leasan/XC140245.ogg
7698,leasan,[],['call'],28.2267,-80.7645,Calidris minutilla,Least Sandpiper,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:00,https://www.xeno-canto.org/147352,leasan/XC147352.ogg
7699,leasan,[],['call'],28.6812,-80.6943,Calidris minutilla,Least Sandpiper,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,10:18,https://www.xeno-canto.org/147353,leasan/XC147353.ogg
7701,leasan,[],['call'],28.6812,-80.6943,Calidris minutilla,Least Sandpiper,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:31,https://www.xeno-canto.org/147355,leasan/XC147355.ogg
7702,leasan,[],['call'],28.6812,-80.6943,Calidris minutilla,Least Sandpiper,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:31,https://www.xeno-canto.org/147356,leasan/XC147356.ogg
7704,leasan,[],['call'],28.6812,-80.6943,Calidris minutilla,Least Sandpiper,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,08:25,https://www.xeno-canto.org/147358,leasan/XC147358.ogg
7705,leasan,[],['call'],28.6812,-80.6943,Calidris minutilla,Least Sandpiper,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:47,https://www.xeno-canto.org/147359,leasan/XC147359.ogg
7707,leasan,[],['call'],24.696,-81.321,Calidris minutilla,Least Sandpiper,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,11:12,https://www.xeno-canto.org/149436,leasan/XC149436.ogg
7709,leasan,[],['flight call'],49.0802,-125.7755,Calidris minutilla,Least Sandpiper,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:30,https://www.xeno-canto.org/180156,leasan/XC180156.ogg
7710,leasan,[],"['call', 'flight call']",49.0802,-125.7755,Calidris minutilla,Least Sandpiper,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/182166,leasan/XC182166.ogg
7713,leasan,[],['call'],68.4274,-149.3554,Calidris minutilla,Least Sandpiper,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/203605,leasan/XC203605.ogg
7714,leasan,[],['song'],64.7336,-138.3613,Calidris minutilla,Least Sandpiper,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/203718,leasan/XC203718.ogg
7715,leasan,[],['song'],64.7336,-138.3613,Calidris minutilla,Least Sandpiper,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/203719,leasan/XC203719.ogg
7717,leasan,[],['song'],64.7336,-138.3613,Calidris minutilla,Least Sandpiper,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/203721,leasan/XC203721.ogg
7719,leasan,[],['calls when flushed'],-2.509,-79.653,Calidris minutilla,Least Sandpiper,Niels Krabbe,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,?,https://www.xeno-canto.org/238080,leasan/XC238080.ogg
7720,leasan,[],['alarm call'],40.6883,-124.2782,Calidris minutilla,Least Sandpiper,Elias Aristides Elias,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,17:55,https://www.xeno-canto.org/256862,leasan/XC256862.ogg
7722,leasan,[],['flight calls'],-2.247,-80.941,Calidris minutilla,Least Sandpiper,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,?,https://www.xeno-canto.org/257531,leasan/XC257531.ogg
7723,leasan,[],['calls from ground'],0.083,-80.05,Calidris minutilla,Least Sandpiper,John V. Moore,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,?,https://www.xeno-canto.org/257532,leasan/XC257532.ogg
