,primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
5950,gnwtea,[],['nocturnal flight call'],60.2357,25.0058,Anas crecca,Green-winged Teal,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:25,https://www.xeno-canto.org/635636,gnwtea/XC635636.ogg
5952,gnwtea,[],"['call', 'flight call', 'nocturnal flight call']",54.2081,-0.2889,Anas crecca,Green-winged Teal,Mark Pearson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:25,https://www.xeno-canto.org/635721,gnwtea/XC635721.ogg
5953,gnwtea,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Anas crecca,Green-winged Teal,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:16,https://www.xeno-canto.org/635752,gnwtea/XC635752.ogg
5956,gnwtea,[],"['call', 'female', 'male']",51.8503,-8.2943,Anas crecca,Green-winged Teal,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:00,https://www.xeno-canto.org/636125,gnwtea/XC636125.ogg
5957,gnwtea,[],"['call', 'female', 'male']",51.8503,-8.2943,Anas crecca,Green-winged Teal,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,9:00,https://www.xeno-canto.org/636127,gnwtea/XC636127.ogg
5959,gnwtea,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Anas crecca,Green-winged Teal,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:18,https://www.xeno-canto.org/636654,gnwtea/XC636654.ogg
5962,gnwtea,[],['nocturnal flight call'],52.1418,5.3724,Anas crecca,Green-winged Teal,Frank Pierik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:56,https://www.xeno-canto.org/637315,gnwtea/XC637315.ogg
5963,gnwtea,[],['nocturnal flight call'],60.2357,25.0058,Anas crecca,Green-winged Teal,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:35,https://www.xeno-canto.org/637350,gnwtea/XC637350.ogg
5965,gnwtea,[],['nocturnal flight call'],52.2321,-8.6701,Anas crecca,Green-winged Teal,Irish Wildlife Sounds,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,3:00,https://www.xeno-canto.org/637626,gnwtea/XC637626.ogg
5967,gnwtea,['mallar3'],"['call', 'female', 'male', 'song']",60.2183,25.1208,Anas crecca,Green-winged Teal,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:30,https://www.xeno-canto.org/637764,gnwtea/XC637764.ogg
5969,gnwtea,[],['nocturnal flight call'],53.2281,-4.1356,Anas crecca,Green-winged Teal,Toby Carter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,23:00,https://www.xeno-canto.org/638639,gnwtea/XC638639.ogg
5971,gnwtea,[],"['call', 'flight call']",45.9458,1.353,Anas crecca,Green-winged Teal,Maxence Fouillade,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,19:30,https://www.xeno-canto.org/638699,gnwtea/XC638699.ogg
5974,gnwtea,[],"['flight call', 'nocturnal flight call']",54.1818,-0.3203,Anas crecca,Green-winged Teal,Will Scott,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,23:26,https://www.xeno-canto.org/639497,gnwtea/XC639497.ogg
5976,gnwtea,[],['nocturnal flight call'],48.0228,0.1995,Anas crecca,Green-winged Teal,Christian Kerihuel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/640508,gnwtea/XC640508.ogg
5978,gnwtea,[],"['call', 'flight call', 'nocturnal flight call']",59.859,17.646,Anas crecca,Green-winged Teal,August Thomasson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,01:00,https://www.xeno-canto.org/641098,gnwtea/XC641098.ogg
5980,gnwtea,[],"['call', 'flight call', 'wingbeats']",60.2357,25.0058,Anas crecca,Green-winged Teal,Juha Saari,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,01:25,https://www.xeno-canto.org/641279,gnwtea/XC641279.ogg
5982,gnwtea,[],"['display', 'female', 'male']",60.2183,25.1208,Anas crecca,Green-winged Teal,Hannu Varkki,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:50,https://www.xeno-canto.org/641809,gnwtea/XC641809.ogg
5984,gnwtea,[],['nocturnal flight call'],44.0635,1.9515,Anas crecca,Green-winged Teal,Cedric Mroczko,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.0,02:05,https://www.xeno-canto.org/642176,gnwtea/XC642176.ogg
5986,gnwtea,[],"['call', 'flight call']",63.4616,19.6267,Anas crecca,Green-winged Teal,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,18:00,https://www.xeno-canto.org/642856,gnwtea/XC642856.ogg
5988,gnwtea,[],['nocturnal flight call'],46.604,5.966,Anas crecca,Green-winged Teal,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/643421,gnwtea/XC643421.ogg
5990,gnwtea,[],"['female', 'nocturnal flight call']",46.604,5.966,Anas crecca,Green-winged Teal,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,01:00,https://www.xeno-canto.org/643426,gnwtea/XC643426.ogg
5992,gnwtea,[],['flight call'],63.501,19.4221,Anas crecca,Green-winged Teal,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,22:00,https://www.xeno-canto.org/644235,gnwtea/XC644235.ogg
5995,gnwtea,[],"['call', 'female', 'male']",63.4616,19.6267,Anas crecca,Green-winged Teal,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,22:00,https://www.xeno-canto.org/644306,gnwtea/XC644306.ogg
5997,gnwtea,[],"['adult', 'call', 'female', 'flight call']",52.1418,5.3724,Anas crecca,Green-winged Teal,Frank Pierik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,22:30,https://www.xeno-canto.org/644703,gnwtea/XC644703.ogg
5999,gnwtea,[],['uncertain'],52.2,5.8409,Anas crecca,Green-winged Teal,Ad Hilders,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,23:41,https://www.xeno-canto.org/646045,gnwtea/XC646045.ogg
6000,gnwtea,"['mallar3', 'norsho']",['Song'],58.5731,14.2489,Anas crecca,Green-winged Teal,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,21:32,https://www.xeno-canto.org/64736,gnwtea/XC64736.ogg
6001,gnwtea,[],"['call', 'female', 'male']",63.8313,20.2607,Anas crecca,Green-winged Teal,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,20:00,https://www.xeno-canto.org/647844,gnwtea/XC647844.ogg
6003,gnwtea,[],"['call', 'female', 'male']",63.4616,19.6267,Anas crecca,Green-winged Teal,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,04:00,https://www.xeno-canto.org/649312,gnwtea/XC649312.ogg
6005,gnwtea,[],['nocturnal flight call'],57.9186,22.0597,Anas crecca,Green-winged Teal,timo nuoranen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,21:30,https://www.xeno-canto.org/651965,gnwtea/XC651965.ogg
6014,golphe,[],['call'],33.6451,107.8034,Chrysolophus pictus,Golden Pheasant,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:30,https://www.xeno-canto.org/265845,golphe/XC265845.ogg
6015,golphe,[],['call'],33.6451,107.8034,Chrysolophus pictus,Golden Pheasant,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/265846,golphe/XC265846.ogg
6017,golphe,[],['call'],30.9108,102.8947,Chrysolophus pictus,Golden Pheasant,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/266728,golphe/XC266728.ogg
6019,golphe,[],['song'],31.0334,103.1834,Chrysolophus pictus,Golden Pheasant,David Farrow,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,?:?,https://www.xeno-canto.org/37540,golphe/XC37540.ogg
6022,golphe,[],['song'],53.9419,-2.9263,Chrysolophus pictus,Golden Pheasant,Chris Batty,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.5,10:00,https://www.xeno-canto.org/533373,golphe/XC533373.ogg
6023,grbher3,[],['call'],14.7399,-91.1951,Ardea herodias,Great Blue Heron,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:30,https://www.xeno-canto.org/125836,grbher3/XC125836.ogg
6026,grbher3,[],['begging call'],26.479,-80.143,Ardea herodias,Great Blue Heron,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:30,https://www.xeno-canto.org/130683,grbher3/XC130683.ogg
6027,grbher3,[],['call'],26.3928,-97.3251,Ardea herodias,Great Blue Heron,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,10:10,https://www.xeno-canto.org/130846,grbher3/XC130846.ogg
6030,grbher3,[],['flight call'],28.5785,-80.9961,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:51,https://www.xeno-canto.org/143575,grbher3/XC143575.ogg
6032,grbher3,[],"['call', 'flight call']",28.6812,-80.6943,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:00,https://www.xeno-canto.org/147334,grbher3/XC147334.ogg
6034,grbher3,[],['flight call'],28.5785,-80.9961,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,08:35,https://www.xeno-canto.org/153519,grbher3/XC153519.ogg
6035,grbher3,[],['call'],26.1385,-97.1768,Ardea herodias,Great Blue Heron,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,17:30,https://www.xeno-canto.org/155021,grbher3/XC155021.ogg
6037,grbher3,[],"['bill snaps', 'breeding call (I presume)']",28.2267,-80.7645,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:23,https://www.xeno-canto.org/162103,grbher3/XC162103.ogg
6039,grbher3,[],"['begging call', 'call', 'juvenile']",28.2267,-80.7645,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,08:23,https://www.xeno-canto.org/167841,grbher3/XC167841.ogg
6041,grbher3,[],['call'],28.2267,-80.7645,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:21,https://www.xeno-canto.org/173601,grbher3/XC173601.ogg
6043,grbher3,[],['call'],33.3896,-112.2599,Ardea herodias,Great Blue Heron,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:19,https://www.xeno-canto.org/187999,grbher3/XC187999.ogg
6044,grbher3,"['bknsti', 'leasan']",['call'],33.5258,-112.2822,Ardea herodias,Great Blue Heron,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,11:09,https://www.xeno-canto.org/190802,grbher3/XC190802.ogg
6046,grbher3,[],"['call', 'juvenile']",28.2267,-80.7645,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:58,https://www.xeno-canto.org/192288,grbher3/XC192288.ogg
6048,grbher3,[],['flight call'],25.138,-80.938,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:02,https://www.xeno-canto.org/196154,grbher3/XC196154.ogg
6050,grbher3,[],['call'],48.3197,-123.5463,Ardea herodias,Great Blue Heron,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:50,https://www.xeno-canto.org/210695,grbher3/XC210695.ogg
6052,grbher3,['comgal1'],['display call'],28.2267,-80.7645,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:01,https://www.xeno-canto.org/296586,grbher3/XC296586.ogg
6053,grbher3,['comgal1'],['breeding calls'],28.2267,-80.7645,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:07,https://www.xeno-canto.org/297794,grbher3/XC297794.ogg
6055,grbher3,['cangoo'],['call'],42.3816,-71.3498,Ardea herodias,Great Blue Heron,Norman Levey,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,08:30,https://www.xeno-canto.org/312084,grbher3/XC312084.ogg
6056,grbher3,[],['flight call'],28.6781,-80.7717,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:23,https://www.xeno-canto.org/326520,grbher3/XC326520.ogg
6057,grbher3,[],['alarm call'],28.957,-113.5524,Ardea herodias,Great Blue Heron,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/339883,grbher3/XC339883.ogg
6060,grbher3,[],['call'],41.8605,-88.1756,Ardea herodias,Great Blue Heron,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:14,https://www.xeno-canto.org/357735,grbher3/XC357735.ogg
6063,grbher3,[],['call'],46.4373,-123.9678,Ardea herodias,Great Blue Heron,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,10:30,https://www.xeno-canto.org/383027,grbher3/XC383027.ogg
6064,grbher3,[],"['call', 'flight call']",32.8633,-114.4629,Ardea herodias,Great Blue Heron,Lauren Harter,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,07:25,https://www.xeno-canto.org/393469,grbher3/XC393469.ogg
6066,grbher3,[],['alarm call'],33.1878,-110.4722,Ardea herodias,Great Blue Heron,Janine McCabe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:30,https://www.xeno-canto.org/396298,grbher3/XC396298.ogg
6069,grbher3,[],['flight call'],28.229,-80.813,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:24,https://www.xeno-canto.org/413181,grbher3/XC413181.ogg
6071,grbher3,[],['flight call'],42.967,-76.7407,Ardea herodias,Great Blue Heron,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:00,https://www.xeno-canto.org/420814,grbher3/XC420814.ogg
6073,grbher3,[],"['Heron rookery', 'begging call', 'juvenile']",42.7789,-71.6324,Ardea herodias,Great Blue Heron,Christopher McPherson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,11:30,https://www.xeno-canto.org/445084,grbher3/XC445084.ogg
6076,grbher3,['lobdow'],['call'],28.229,-80.813,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,09:41,https://www.xeno-canto.org/451728,grbher3/XC451728.ogg
6077,grbher3,[],['flight call'],33.2016,-115.597,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:05,https://www.xeno-canto.org/452100,grbher3/XC452100.ogg
6079,grbher3,[],['flight call'],33.2016,-115.597,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,10:00,https://www.xeno-canto.org/452107,grbher3/XC452107.ogg
6080,grbher3,[],['flight call'],31.4,-111.088,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:15,https://www.xeno-canto.org/452182,grbher3/XC452182.ogg
6082,grbher3,[],['flight call'],26.1375,-97.1743,Ardea herodias,Great Blue Heron,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,14:25,https://www.xeno-canto.org/452964,grbher3/XC452964.ogg
6084,grbher3,[],['call'],23.0477,-109.697,Ardea herodias,Great Blue Heron,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,09:52,https://www.xeno-canto.org/465627,grbher3/XC465627.ogg
6087,grbher3,[],"['begging call', 'juvenile']",40.4236,-75.5201,Ardea herodias,Great Blue Heron,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,12:30,https://www.xeno-canto.org/478243,grbher3/XC478243.ogg
6088,grbher3,[],"['call', 'flight call']",39.7425,-119.3242,Ardea herodias,Great Blue Heron,Bobby Wilcox,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/481012,grbher3/XC481012.ogg
6091,grbher3,[],['flight call'],42.1104,-71.1785,Ardea herodias,Great Blue Heron,Will Sweet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,20:00,https://www.xeno-canto.org/501691,grbher3/XC501691.ogg
6092,grbher3,['snogoo'],['call'],49.2165,-123.2056,Ardea herodias,Great Blue Heron,Sunny,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,10:30,https://www.xeno-canto.org/503107,grbher3/XC503107.ogg
6093,grbher3,"['moudov', 'normoc']","['alarm call', 'call']",35.849,-84.151,Ardea herodias,Great Blue Heron,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,8:45am,https://www.xeno-canto.org/52470,grbher3/XC52470.ogg
6096,grbher3,['houfin'],"['adult', 'alarm call', 'call', 'sex uncertain']",33.6595,-117.845,Ardea herodias,Great Blue Heron,Kat Avila,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:46,https://www.xeno-canto.org/527929,grbher3/XC527929.ogg
6097,grbher3,[],"['adult', 'alarm call', 'sex uncertain']",25.6013,-108.9834,Ardea herodias,Great Blue Heron,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:30,https://www.xeno-canto.org/534359,grbher3/XC534359.ogg
6099,grbher3,[],"['adult', 'call', 'flight call']",25.6189,-109.0131,Ardea herodias,Great Blue Heron,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:30,https://www.xeno-canto.org/534875,grbher3/XC534875.ogg
6101,grbher3,['laugul'],"['adult', 'alarm call', 'call']",25.6036,-109.0521,Ardea herodias,Great Blue Heron,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,08:00,https://www.xeno-canto.org/540654,grbher3/XC540654.ogg
6102,grbher3,[],"['adult', 'call', 'sex uncertain']",35.3506,-120.8435,Ardea herodias,Great Blue Heron,Thomas G. Graves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,17:50,https://www.xeno-canto.org/550627,grbher3/XC550627.ogg
6104,grbher3,[],['call'],42.0334,-83.0412,Ardea herodias,Great Blue Heron,Mark Nenadov,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,05:21,https://www.xeno-canto.org/560546,grbher3/XC560546.ogg
6106,grbher3,[],"['adult', 'alarm call', 'call']",25.6189,-109.0131,Ardea herodias,Great Blue Heron,Isain Contreras Rodríguez,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/565566,grbher3/XC565566.ogg
6109,grbher3,[],"['adult', 'alarm call', 'sex uncertain']",25.603,-109.0584,Ardea herodias,Great Blue Heron,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,08:00,https://www.xeno-canto.org/572424,grbher3/XC572424.ogg
6110,grbher3,[],"['adult', 'flight call', 'sex uncertain']",25.6602,-109.0033,Ardea herodias,Great Blue Heron,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/572823,grbher3/XC572823.ogg
6113,grbher3,[],"['Squawk', 'call', 'juvenile', 'sex uncertain']",40.5874,-74.2621,Ardea herodias,Great Blue Heron,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:00,https://www.xeno-canto.org/580292,grbher3/XC580292.ogg
6115,grbher3,[],['flight call'],36.067,-83.231,Ardea herodias,Great Blue Heron,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:00pm,https://www.xeno-canto.org/58482,grbher3/XC58482.ogg
6121,grbher3,['mallar3'],['call'],45.6123,-122.7352,Ardea herodias,Great Blue Heron,Thomas Magarian,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,10:01,https://www.xeno-canto.org/657211,grbher3/XC657211.ogg
6125,grefri,['refboo'],['song'],0.3155,-89.9449,Fregata minor,Great Frigatebird,Eric DeFonso,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,16:53,https://www.xeno-canto.org/114150,grefri/XC114150.ogg
6127,grefri,[],['song'],-17.8474,-143.0691,Fregata minor,Great Frigatebird,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/619619,grefri/XC619619.ogg
6128,grefri,[],"['call', 'juvenile']",-17.4529,-143.4711,Fregata minor,Great Frigatebird,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/619634,grefri/XC619634.ogg
6131,grefri,[],"['adult', 'begging call', 'call', 'juvenile', 'song']",-17.4529,-143.4711,Fregata minor,Great Frigatebird,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/619640,grefri/XC619640.ogg
6132,grefri,[],"['adult', 'begging call', 'call', 'juvenile', 'song']",-17.4529,-143.4711,Fregata minor,Great Frigatebird,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:30,https://www.xeno-canto.org/619641,grefri/XC619641.ogg
6135,grefri,[],"['begging call', 'juvenile']",-17.4529,-143.4711,Fregata minor,Great Frigatebird,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/619650,grefri/XC619650.ogg
6137,grefri,[],['male'],-17.4529,-143.4711,Fregata minor,Great Frigatebird,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/619652,grefri/XC619652.ogg
6138,grefri,[],"['adult', 'begging call', 'call', 'female', 'juvenile', 'male']",-17.4529,-143.4711,Fregata minor,Great Frigatebird,AUDEVARD Aurélien,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:30,https://www.xeno-canto.org/619654,grefri/XC619654.ogg
6141,gresca,[],['call'],65.2167,-164.8287,Aythya marila,Greater Scaup,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,11:40,https://www.xeno-canto.org/142583,gresca/XC142583.ogg
6144,gresca,[],['call'],56.7264,-111.3803,Aythya marila,Greater Scaup,Dugan Maynard,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.0,05:00,https://www.xeno-canto.org/152600,gresca/XC152600.ogg
6145,gresca,[],['call'],56.7264,-111.3803,Aythya marila,Greater Scaup,Dugan Maynard,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.0,22:00,https://www.xeno-canto.org/152716,gresca/XC152716.ogg
6148,gresca,[],"['alarm call', 'call', 'female']",65.5963,-17.0918,Aythya marila,Greater Scaup,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,22:00,https://www.xeno-canto.org/432771,gresca/XC432771.ogg
6150,gresca,[],"['alarm call', 'begging call', 'female', 'female calling youngs', 'juvenile']",64.1442,-21.9425,Aythya marila,Greater Scaup,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,16:00,https://www.xeno-canto.org/487287,gresca/XC487287.ogg
6151,gresca,[],"['alarm call', 'begging call', 'female', 'female calling youngs', 'juvenile']",64.1442,-21.9425,Aythya marila,Greater Scaup,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,16:00,https://www.xeno-canto.org/487288,gresca/XC487288.ogg
6154,gresca,[],['call'],65.569,-17.0288,Aythya marila,Greater Scaup,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,06:00,https://www.xeno-canto.org/488189,gresca/XC488189.ogg
6155,gresca,[],"['female', 'flight call', 'male', 'wing beats']",65.1761,18.8739,Aythya marila,Greater Scaup,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,11:00,https://www.xeno-canto.org/562290,gresca/XC562290.ogg
6158,gryfra,[],"['call', 'juvenile']",30.2951,69.8901,Ortygornis pondicerianus,Gray Francolin,Shahid,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,14:05,https://www.xeno-canto.org/144762,gryfra/XC144762.ogg
6159,gryfra,[],"['call', 'male']",27.8056,74.4305,Ortygornis pondicerianus,Gray Francolin,Rajgopal Patil,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,13:12,https://www.xeno-canto.org/167566,gryfra/XC167566.ogg
6162,gryfra,[],['call'],21.5748,-158.2797,Ortygornis pondicerianus,Gray Francolin,Ross Gallardy,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:00,https://www.xeno-canto.org/209511,gryfra/XC209511.ogg
6164,gryfra,[],"['call', 'song']",27.2575,70.892,Ortygornis pondicerianus,Gray Francolin,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/308191,gryfra/XC308191.ogg
6165,gryfra,[],"['call', 'song']",12.8007,80.2477,Ortygornis pondicerianus,Gray Francolin,emganin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,07:30,https://www.xeno-canto.org/308571,gryfra/XC308571.ogg
6168,gryfra,[],['call'],27.1453,77.547,Ortygornis pondicerianus,Gray Francolin,Craig Robertson,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:00,https://www.xeno-canto.org/337047,gryfra/XC337047.ogg
6170,gryfra,[],['call'],23.5498,58.3425,Ortygornis pondicerianus,Gray Francolin,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/371175,gryfra/XC371175.ogg
6171,gryfra,[],['call'],23.5498,58.3425,Ortygornis pondicerianus,Gray Francolin,Matthias Feuersenger,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:04,https://www.xeno-canto.org/371176,gryfra/XC371176.ogg
6174,gryfra,[],['call'],24.499,54.3446,Ortygornis pondicerianus,Gray Francolin,Oscar Campbell,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,09:00,https://www.xeno-canto.org/395091,gryfra/XC395091.ogg
6175,gryfra,[],['song'],23.4894,69.2526,Ortygornis pondicerianus,Gray Francolin,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,09:30,https://www.xeno-canto.org/404357,gryfra/XC404357.ogg
6178,gryfra,[],['call'],11.0477,76.8642,Ortygornis pondicerianus,Gray Francolin,Dilip KG,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:00,https://www.xeno-canto.org/406118,gryfra/XC406118.ogg
